reservation_id,customer_id,table_id,reservation_date,reservation_time,number_of_guests,reservation_status,special_request
2805,476,6,10/15/2015,19:30,4,CANCELLED,Window seat
2806,1429,26,3/17/2015,22:00,1,COMPLETED,
2807,966,4,9/15/2015,11:45,6,CANCELLED,Quiet area
2808,1359,21,4/24/2015,21:00,4,COMPLETED,
2809,211,19,7/14/2015,21:30,1,CANCELLED,Window seat
2810,673,29,1/1/2015,14:45,2,CONFIRMED,
2811,1919,16,11/3/2015,13:45,1,CANCELLED,Birthday
2812,1802,2,1/25/2015,14:00,8,CANCELLED,
2813,931,2,3/23/2015,17:15,2,CANCELLED,Window seat
2814,1127,20,3/31/2015,21:30,6,COMPLETED,
2815,1353,11,1/10/2015,18:15,1,CANCELLED,
2816,1949,22,10/17/2015,13:45,5,CANCELLED,Birthday
2817,859,3,10/4/2015,11:45,2,CANCELLED,
2818,1759,24,2/26/2015,13:45,6,COMPLETED,Quiet area
2819,1142,5,1/17/2015,19:15,1,CONFIRMED,Window seat
2820,935,20,1/30/2015,21:15,2,COMPLETED,Window seat
2821,575,22,5/18/2015,14:30,4,CANCELLED,Quiet area
2822,1315,21,5/10/2015,16:45,2,CONFIRMED,
2823,1507,6,6/1/2015,21:15,1,COMPLETED,Window seat
2824,441,22,7/28/2015,20:00,5,CANCELLED,
2825,1960,30,4/25/2015,18:30,2,CONFIRMED,
2826,1168,6,8/20/2015,17:00,4,CONFIRMED,
2827,2,13,3/9/2015,15:15,8,COMPLETED,Birthday
2828,87,5,6/30/2015,16:15,4,CANCELLED,Quiet area
2829,1434,9,9/30/2015,18:30,2,COMPLETED,
2830,1694,8,12/26/2015,15:15,6,CONFIRMED,Birthday
2831,1021,28,5/8/2015,19:30,8,COMPLETED,Quiet area
2832,405,14,3/7/2015,14:45,2,CONFIRMED,Quiet area
2833,1238,13,11/16/2015,19:45,8,COMPLETED,
2834,764,3,10/25/2015,15:45,2,CANCELLED,Window seat
2835,1949,5,5/12/2015,13:45,1,CONFIRMED,Window seat
2836,23,14,7/16/2015,17:45,2,CONFIRMED,Quiet area
2837,363,30,4/7/2015,16:45,6,CANCELLED,
2838,1205,30,11/5/2015,22:15,2,CONFIRMED,Birthday
2839,1772,25,7/24/2015,19:45,8,CANCELLED,Quiet area
2840,763,15,8/11/2015,11:30,2,CONFIRMED,Window seat
2841,101,9,9/25/2015,15:15,2,CONFIRMED,Birthday
2842,1999,7,11/3/2015,12:15,3,CONFIRMED,Quiet area
2843,10,1,2/4/2015,15:30,1,CONFIRMED,Quiet area
2844,301,30,11/12/2015,22:00,6,COMPLETED,Window seat
2845,1784,28,5/26/2015,22:00,1,CONFIRMED,Birthday
2846,419,4,9/22/2015,20:45,1,COMPLETED,Window seat
2847,272,29,1/17/2015,20:45,8,CANCELLED,Birthday
2848,609,27,3/23/2015,22:15,6,COMPLETED,
2849,114,11,9/23/2015,13:15,2,COMPLETED,Window seat
2850,874,1,8/8/2015,20:00,8,CANCELLED,Birthday
2851,257,18,10/19/2015,19:00,6,CANCELLED,Birthday
2852,1801,13,1/3/2015,12:45,2,CANCELLED,Birthday
2853,919,8,11/12/2015,17:45,1,CONFIRMED,
2854,984,14,3/20/2015,21:30,5,CONFIRMED,Birthday
2855,1006,8,5/12/2015,12:15,4,COMPLETED,Window seat
2856,988,3,12/5/2015,20:30,3,COMPLETED,
2857,1017,1,9/8/2015,18:15,1,CANCELLED,Window seat
2858,1988,3,6/29/2015,11:15,8,COMPLETED,
2859,1979,25,1/24/2015,13:30,2,CANCELLED,
2860,1210,20,4/12/2015,19:45,2,CONFIRMED,Window seat
2861,389,15,6/2/2015,22:15,1,COMPLETED,Birthday
2862,587,9,10/9/2015,20:00,8,COMPLETED,Quiet area
2863,910,14,10/1/2015,17:15,1,CONFIRMED,Birthday
2864,1417,3,8/29/2015,17:30,1,CONFIRMED,
2865,1290,3,1/18/2015,22:30,8,CONFIRMED,Quiet area
2866,1969,23,12/3/2015,13:30,3,CONFIRMED,Birthday
2867,395,12,5/11/2015,11:00,6,CANCELLED,Birthday
2868,706,17,6/27/2015,19:00,1,CANCELLED,
2869,534,11,5/19/2015,22:45,8,CANCELLED,Birthday
2870,1888,8,7/23/2015,11:45,2,COMPLETED,
2871,24,2,10/28/2015,14:00,4,CANCELLED,Birthday
2872,241,11,10/4/2015,15:00,4,CONFIRMED,
2873,365,30,2/11/2015,19:00,2,CANCELLED,Window seat
2874,807,19,3/24/2015,22:00,6,CONFIRMED,
2875,1402,12,5/23/2015,21:00,6,CANCELLED,Quiet area
2876,311,18,7/20/2015,16:15,1,CANCELLED,Birthday
2877,579,3,12/21/2015,17:15,6,CONFIRMED,Window seat
2878,271,11,4/13/2015,11:15,6,CANCELLED,Quiet area
2879,1741,10,1/11/2015,19:00,4,COMPLETED,Quiet area
2880,1985,2,1/22/2015,20:15,8,CONFIRMED,
2881,1108,20,12/21/2015,21:30,2,CONFIRMED,
2882,1395,3,3/16/2015,17:45,3,CONFIRMED,
2883,1134,11,6/23/2015,19:00,4,COMPLETED,Window seat
2884,494,26,4/6/2015,21:00,6,CONFIRMED,
2885,67,21,6/1/2015,18:15,6,CONFIRMED,
2886,1231,11,8/29/2015,21:00,3,COMPLETED,Quiet area
2887,1457,9,5/23/2015,15:45,5,CANCELLED,
2888,1882,28,11/24/2015,14:00,2,COMPLETED,
2889,1528,10,2/7/2015,20:30,6,CANCELLED,Window seat
2890,863,19,9/6/2015,17:45,4,CONFIRMED,Quiet area
2891,670,6,12/26/2015,20:45,3,CONFIRMED,Birthday
2892,283,8,7/16/2015,12:30,1,CONFIRMED,Window seat
2893,1665,12,10/12/2015,18:00,8,CONFIRMED,Quiet area
2894,100,17,6/19/2015,11:45,6,CONFIRMED,
2895,489,13,8/11/2015,11:30,6,CONFIRMED,Window seat
2896,1326,24,11/21/2015,17:30,2,CONFIRMED,
2897,23,18,4/21/2015,20:00,2,CANCELLED,
2898,1650,6,5/2/2015,21:00,1,CONFIRMED,Birthday
2899,1246,5,5/15/2015,16:15,1,CANCELLED,Window seat
2900,1551,25,7/9/2015,20:45,8,CANCELLED,
2901,1757,12,2/27/2015,20:15,3,COMPLETED,
2902,89,2,3/10/2015,18:30,6,COMPLETED,Birthday
2903,528,22,5/20/2015,21:15,5,CONFIRMED,Birthday
2904,1421,10,5/27/2015,16:15,4,CANCELLED,
2905,1292,4,10/15/2015,12:45,1,COMPLETED,Birthday
2906,581,17,5/25/2015,16:45,3,COMPLETED,Window seat
2907,1223,28,12/18/2015,16:15,2,CONFIRMED,Quiet area
2908,108,20,6/11/2015,22:45,8,COMPLETED,
2909,211,8,8/4/2015,13:30,6,CANCELLED,Quiet area
2910,22,1,6/1/2015,18:15,8,COMPLETED,Quiet area
2911,403,1,6/30/2015,12:30,2,CANCELLED,Birthday
2912,767,1,4/12/2015,21:00,2,CONFIRMED,Quiet area
2913,867,8,9/12/2015,12:30,2,COMPLETED,
2914,1172,12,2/1/2015,16:15,8,CONFIRMED,Birthday
2915,429,10,5/6/2015,20:30,2,COMPLETED,Quiet area
2916,116,19,12/30/2015,17:30,4,CANCELLED,Birthday
2917,1393,7,6/13/2015,22:45,2,CANCELLED,
2918,253,11,10/21/2015,22:00,8,CANCELLED,
2919,891,21,6/3/2015,22:45,6,CANCELLED,Window seat
2920,796,14,3/5/2015,19:15,5,CONFIRMED,Birthday
2921,541,23,11/18/2015,21:45,8,COMPLETED,
2922,1407,1,8/28/2015,11:15,5,CONFIRMED,Quiet area
2923,1642,28,2/15/2015,19:30,8,CONFIRMED,
2924,1155,26,4/6/2015,13:00,2,CANCELLED,Birthday
2925,496,14,4/22/2015,14:15,8,CANCELLED,
2926,436,23,12/16/2015,13:15,8,CANCELLED,Quiet area
2927,82,10,4/6/2015,19:15,4,COMPLETED,Window seat
2928,1671,25,7/22/2015,18:45,2,CANCELLED,
2929,529,21,3/26/2015,18:45,2,CONFIRMED,
2930,459,30,10/1/2015,16:15,2,CONFIRMED,Window seat
2931,45,8,10/22/2015,12:30,2,CANCELLED,
2932,1264,3,4/7/2015,14:15,6,CANCELLED,Birthday
2933,436,10,6/2/2015,18:00,2,CANCELLED,
2934,1822,17,11/8/2015,11:45,2,COMPLETED,Birthday
2935,673,28,5/18/2015,22:30,2,CONFIRMED,Quiet area
2936,663,2,8/12/2015,20:00,8,CONFIRMED,
2937,61,8,1/2/2015,22:45,2,COMPLETED,Window seat
2938,378,7,8/10/2015,21:15,2,CONFIRMED,Quiet area
2939,957,15,4/22/2015,14:00,8,COMPLETED,
2940,1956,23,7/23/2015,17:30,1,CANCELLED,Quiet area
2941,8,1,4/17/2015,19:30,8,CONFIRMED,Window seat
2942,687,13,11/11/2015,16:15,1,CANCELLED,
2943,278,26,11/19/2015,15:00,4,CANCELLED,
2944,1621,21,12/29/2015,15:00,8,CONFIRMED,Quiet area
2945,1384,9,11/28/2015,17:45,1,COMPLETED,
2946,929,6,8/4/2015,13:30,6,CANCELLED,
2947,1701,27,3/23/2015,11:00,6,CONFIRMED,Quiet area
2948,1300,7,7/26/2015,15:45,5,CANCELLED,
2949,548,10,6/11/2015,20:45,8,CANCELLED,
2950,1071,7,4/22/2015,20:45,2,CANCELLED,
2951,1725,27,11/3/2015,12:30,4,CANCELLED,
2952,1207,14,11/14/2015,16:30,1,CONFIRMED,Birthday
2953,293,20,8/2/2015,17:30,3,CONFIRMED,Window seat
2954,1998,5,10/30/2015,15:45,3,CONFIRMED,Window seat
2955,1472,4,10/8/2015,20:00,2,CANCELLED,
2956,1152,11,6/23/2015,14:30,4,CONFIRMED,
2957,374,23,12/17/2015,18:45,2,CANCELLED,Window seat
2958,1673,5,10/30/2015,19:30,3,COMPLETED,Birthday
2959,699,6,7/23/2015,22:45,2,CANCELLED,
2960,132,23,9/20/2015,19:15,8,CONFIRMED,Window seat
2961,119,15,6/18/2015,21:30,8,CONFIRMED,Quiet area
2962,788,17,12/24/2015,12:15,1,CANCELLED,Birthday
2963,821,19,6/6/2015,18:30,5,COMPLETED,
2964,1056,25,8/8/2015,21:45,5,CANCELLED,Birthday
2965,395,19,12/14/2015,19:15,6,CONFIRMED,
2966,316,28,4/14/2015,17:00,8,CONFIRMED,
2967,855,2,2/12/2015,17:45,2,CONFIRMED,
2968,661,4,7/2/2015,16:45,6,CANCELLED,
2969,677,14,9/13/2015,21:45,4,COMPLETED,Birthday
2970,1820,25,9/10/2015,16:00,5,CONFIRMED,Birthday
2971,563,16,1/3/2015,11:00,6,COMPLETED,
2972,1068,15,8/1/2015,19:15,5,COMPLETED,
2973,850,12,7/15/2015,16:30,2,COMPLETED,
2974,1827,5,5/12/2015,15:30,2,CONFIRMED,
2975,1911,19,6/1/2015,11:15,8,CONFIRMED,Window seat
2976,1869,17,10/1/2015,17:00,6,CANCELLED,Window seat
2977,1681,27,8/29/2015,11:00,5,COMPLETED,
2978,398,8,1/24/2015,20:30,6,COMPLETED,Window seat
2979,1050,30,11/26/2015,17:00,3,CONFIRMED,
2980,1498,26,1/25/2015,19:15,5,CONFIRMED,
2981,1530,25,2/5/2015,14:30,4,CANCELLED,
2982,1307,1,2/3/2015,20:45,6,CANCELLED,Quiet area
2983,277,28,5/20/2015,16:15,8,CANCELLED,Birthday
2984,743,4,7/19/2015,20:30,3,CANCELLED,
2985,1873,10,1/22/2015,18:15,5,COMPLETED,Quiet area
2986,613,25,9/18/2015,11:30,8,COMPLETED,Window seat
2987,1387,19,1/10/2015,16:00,4,CONFIRMED,Quiet area
2988,1469,1,11/12/2015,15:30,2,CONFIRMED,
2989,1986,26,2/16/2015,16:15,3,COMPLETED,
2990,960,9,4/8/2015,15:15,1,CONFIRMED,Window seat
2991,1362,4,8/24/2015,18:30,8,CANCELLED,Quiet area
2992,1249,15,7/7/2015,12:30,5,CONFIRMED,
2993,1512,29,5/17/2015,21:15,6,CONFIRMED,
2994,1719,17,11/7/2015,16:45,2,CANCELLED,
2995,218,26,10/20/2015,17:15,4,CONFIRMED,Window seat
2996,64,6,11/26/2015,16:45,6,CANCELLED,
2997,340,25,8/24/2015,17:45,4,COMPLETED,
2998,1740,7,8/16/2015,14:00,2,COMPLETED,Quiet area
2999,1346,6,11/25/2015,21:00,3,COMPLETED,
3000,960,26,10/4/2015,19:15,2,COMPLETED,Window seat
3001,1687,29,7/5/2015,16:30,6,COMPLETED,
3002,1912,18,8/4/2015,13:15,1,CONFIRMED,Quiet area
3003,451,24,12/1/2015,18:00,2,COMPLETED,
3004,311,17,3/29/2015,14:45,1,CANCELLED,
3005,1451,2,8/8/2015,16:30,1,CANCELLED,
3006,114,21,12/10/2015,19:30,8,COMPLETED,Quiet area
3007,1441,19,5/13/2015,12:45,5,COMPLETED,Quiet area
3008,415,11,10/31/2015,19:00,5,CANCELLED,
3009,1727,20,8/20/2015,22:15,1,COMPLETED,
3010,1195,3,2/3/2015,16:45,5,CANCELLED,
3011,757,18,9/19/2015,20:45,4,CONFIRMED,Quiet area
3012,1036,27,5/15/2015,19:45,3,COMPLETED,Window seat
3013,1764,17,3/21/2015,11:45,1,COMPLETED,
3014,1216,5,7/24/2015,21:00,3,CONFIRMED,
3015,1295,30,6/20/2015,22:00,1,CANCELLED,
3016,1902,4,10/18/2015,21:45,2,CANCELLED,
3017,1671,17,1/14/2015,21:45,2,CONFIRMED,Quiet area
3018,1789,13,3/2/2015,11:45,1,CANCELLED,Window seat
3019,1597,8,3/17/2015,20:15,8,COMPLETED,
3020,459,20,5/21/2015,22:45,3,CANCELLED,Birthday
3021,1887,20,1/24/2015,14:30,8,CONFIRMED,Quiet area
3022,943,16,9/19/2015,20:45,5,CANCELLED,Window seat
3023,726,7,12/20/2015,18:00,5,COMPLETED,Quiet area
3024,1569,8,3/29/2015,21:15,2,CONFIRMED,Birthday
3025,1295,11,1/22/2015,21:30,5,COMPLETED,
3026,1319,12,2/17/2015,19:45,2,CANCELLED,
3027,1058,22,5/21/2015,22:30,3,COMPLETED,
3028,1043,10,10/3/2015,14:00,5,CONFIRMED,Birthday
3029,1819,3,9/5/2015,11:00,4,CONFIRMED,Window seat
3030,1743,21,1/26/2015,14:45,5,CANCELLED,Quiet area
3031,1286,4,7/21/2015,19:00,5,CANCELLED,
3032,1799,19,8/19/2015,20:45,8,CANCELLED,
3033,476,28,11/24/2015,15:30,2,COMPLETED,Quiet area
3034,540,17,7/30/2015,18:30,4,CONFIRMED,Window seat
3035,1487,27,8/7/2015,15:00,6,CONFIRMED,Quiet area
3036,1256,7,6/13/2015,18:15,2,COMPLETED,
3037,1779,22,3/2/2015,16:45,3,COMPLETED,Quiet area
3038,1232,23,12/27/2015,21:15,2,CANCELLED,Quiet area
3039,1043,8,7/21/2015,19:15,2,CANCELLED,
3040,679,5,10/14/2015,16:30,2,CANCELLED,Window seat
3041,465,27,3/31/2015,15:00,3,COMPLETED,Birthday
3042,1284,3,5/11/2015,19:15,5,CANCELLED,Quiet area
3043,50,26,8/27/2015,14:30,6,COMPLETED,Quiet area
3044,1453,28,5/11/2015,17:15,8,CANCELLED,
3045,1116,12,5/26/2015,21:00,5,CANCELLED,Quiet area
3046,870,9,2/2/2015,18:00,2,COMPLETED,
3047,158,6,9/20/2015,21:00,2,COMPLETED,
3048,1323,18,5/27/2015,12:15,2,COMPLETED,Birthday
3049,792,22,12/24/2015,11:30,8,CANCELLED,Window seat
3050,1661,23,8/19/2015,15:00,8,CANCELLED,Window seat
3051,1098,19,7/27/2015,15:15,2,CONFIRMED,
3052,870,26,11/21/2015,16:00,2,CANCELLED,
3053,239,13,10/13/2015,14:45,2,COMPLETED,Quiet area
3054,1229,15,7/13/2015,17:45,2,COMPLETED,
3055,642,1,7/21/2015,14:30,2,CONFIRMED,
3056,274,5,12/15/2015,22:15,2,COMPLETED,
3057,149,19,4/17/2015,22:45,1,COMPLETED,
3058,1000,8,7/3/2015,20:00,6,CONFIRMED,Quiet area
3059,1259,28,2/6/2015,16:15,8,CANCELLED,Birthday
3060,247,9,5/21/2015,15:00,6,CANCELLED,Window seat
3061,1592,7,6/29/2015,12:45,3,COMPLETED,Quiet area
3062,890,30,6/7/2015,13:45,5,CONFIRMED,
3063,505,18,9/8/2015,13:45,6,CONFIRMED,
3064,1506,19,11/26/2015,17:30,5,COMPLETED,
3065,1310,25,4/4/2015,18:45,2,COMPLETED,Birthday
3066,612,26,11/8/2015,11:00,2,CONFIRMED,
3067,1993,11,4/2/2015,22:30,1,COMPLETED,
3068,1704,24,5/19/2015,15:30,3,CANCELLED,Quiet area
3069,370,16,10/1/2015,19:15,2,CANCELLED,
3070,1547,10,5/4/2015,14:00,8,COMPLETED,Birthday
3071,1498,9,12/23/2015,12:30,6,CANCELLED,Quiet area
3072,305,10,7/3/2015,12:00,3,COMPLETED,
3073,1208,15,6/12/2015,14:00,8,CONFIRMED,
3074,1195,10,6/14/2015,15:15,1,COMPLETED,Quiet area
3075,871,21,2/18/2015,19:15,6,CONFIRMED,
3076,1029,26,1/27/2015,11:00,5,CANCELLED,
3077,176,16,6/9/2015,14:00,3,COMPLETED,
3078,469,3,8/10/2015,18:45,4,CONFIRMED,
3079,996,26,10/8/2015,12:45,1,CONFIRMED,
3080,1293,20,9/26/2015,16:45,6,COMPLETED,Window seat
3081,1719,11,1/28/2015,17:00,8,CONFIRMED,Quiet area
3082,501,27,2/6/2015,16:30,3,CONFIRMED,Window seat
3083,69,1,1/28/2015,13:15,6,CONFIRMED,Window seat
3084,1791,17,6/21/2015,21:30,6,CANCELLED,
3085,1875,22,3/12/2015,13:30,5,CANCELLED,
3086,1615,4,3/20/2015,11:45,4,COMPLETED,Quiet area
3087,646,2,2/8/2015,15:30,2,CANCELLED,
3088,40,19,2/18/2015,17:45,2,CONFIRMED,Window seat
3089,264,28,3/11/2015,13:30,2,CONFIRMED,
3090,1780,11,10/28/2015,13:15,3,CANCELLED,Window seat
3091,774,2,3/13/2015,21:00,5,CONFIRMED,
3092,1742,25,2/8/2015,12:15,1,COMPLETED,
3093,458,10,10/22/2015,12:15,3,CONFIRMED,Window seat
3094,1059,12,7/13/2015,12:15,2,CONFIRMED,Window seat
3095,688,24,7/30/2015,21:30,4,COMPLETED,Window seat
3096,381,7,9/14/2015,17:30,4,COMPLETED,
3097,1625,15,1/3/2015,13:30,6,CANCELLED,
3098,396,14,5/18/2015,13:00,6,CANCELLED,
3099,896,12,8/21/2015,21:45,3,CANCELLED,Window seat
3100,364,9,11/15/2015,18:15,5,COMPLETED,Quiet area
3101,686,27,12/19/2015,13:45,2,COMPLETED,Birthday
3102,1153,27,2/3/2015,15:45,5,COMPLETED,Window seat
3103,1787,12,11/24/2015,19:00,3,CANCELLED,Quiet area
3104,216,14,5/17/2015,18:30,4,CONFIRMED,Window seat
3105,327,13,5/28/2015,18:30,5,COMPLETED,Quiet area
3106,1366,24,4/30/2015,16:15,5,CANCELLED,
3107,261,23,11/21/2015,20:30,6,CANCELLED,Window seat
3108,415,5,12/29/2015,17:45,4,CANCELLED,Window seat
3109,694,10,9/1/2015,12:15,2,CANCELLED,Quiet area
3110,1948,28,4/11/2015,22:15,6,COMPLETED,Birthday
3111,842,7,10/8/2015,16:45,4,CONFIRMED,
3112,1608,1,2/21/2015,17:15,6,COMPLETED,
3113,1262,16,11/8/2015,19:00,3,COMPLETED,
3114,1380,12,9/14/2015,12:00,3,COMPLETED,
3115,1423,21,8/25/2015,12:00,3,CONFIRMED,
3116,971,16,3/8/2015,17:00,3,COMPLETED,Window seat
3117,1932,25,2/18/2015,15:45,1,COMPLETED,
3118,1139,29,3/13/2015,17:30,1,CANCELLED,Window seat
3119,251,4,5/27/2015,17:15,2,CANCELLED,Birthday
3120,813,26,4/5/2015,16:30,8,CONFIRMED,
3121,796,27,12/26/2015,15:30,2,COMPLETED,Window seat
3122,1225,30,2/25/2015,18:15,3,CANCELLED,
3123,24,28,4/21/2015,17:30,4,CANCELLED,
3124,372,22,11/25/2015,17:45,2,CANCELLED,Birthday
3125,182,19,11/14/2015,17:45,8,CANCELLED,
3126,448,14,6/18/2015,14:00,3,CONFIRMED,
3127,348,13,6/29/2015,20:00,2,CONFIRMED,Quiet area
3128,1163,25,11/5/2015,15:00,3,CONFIRMED,Window seat
3129,558,8,5/20/2015,14:45,3,CANCELLED,Quiet area
3130,1346,27,4/16/2015,21:30,8,CANCELLED,
3131,1691,10,10/16/2015,19:30,1,CONFIRMED,
3132,1011,3,11/4/2015,14:00,6,CONFIRMED,Birthday
3133,213,30,7/25/2015,11:30,2,CANCELLED,
3134,1581,22,1/13/2015,11:30,2,CANCELLED,Window seat
3135,309,29,9/29/2015,19:45,1,COMPLETED,
3136,1532,13,2/7/2015,20:00,1,CONFIRMED,Birthday
3137,1956,5,4/13/2015,15:30,2,COMPLETED,
3138,123,9,4/18/2015,16:15,2,CONFIRMED,Quiet area
3139,1159,2,12/10/2015,12:45,8,CANCELLED,
3140,121,7,2/10/2015,16:45,6,CONFIRMED,
3141,238,26,4/15/2015,13:00,8,CANCELLED,Birthday
3142,278,30,6/5/2015,18:00,1,CONFIRMED,
3143,593,18,2/17/2015,12:15,2,CANCELLED,Quiet area
3144,650,28,3/11/2015,18:00,4,CANCELLED,Window seat
3145,1740,14,9/19/2015,16:45,8,COMPLETED,Birthday
3146,385,28,11/6/2015,12:15,6,CANCELLED,
3147,618,2,11/11/2015,12:45,8,CONFIRMED,
3148,511,10,11/25/2015,13:00,2,COMPLETED,Birthday
3149,156,29,12/30/2015,14:00,1,COMPLETED,Window seat
3150,842,11,11/2/2015,21:45,1,CANCELLED,Window seat
3151,833,13,10/8/2015,15:30,2,COMPLETED,Window seat
3152,1552,11,12/2/2015,18:30,2,CONFIRMED,
3153,580,5,9/7/2015,22:00,5,CANCELLED,Quiet area
3154,1067,19,9/27/2015,16:45,4,COMPLETED,
3155,120,10,1/16/2015,16:00,3,CANCELLED,Birthday
3156,713,14,12/6/2015,17:15,8,COMPLETED,Birthday
3157,1816,25,3/16/2015,13:45,4,CANCELLED,
3158,799,15,7/26/2015,13:30,2,COMPLETED,Birthday
3159,784,1,1/5/2015,18:00,4,CANCELLED,
3160,1760,3,12/1/2015,15:00,4,CONFIRMED,
3161,1043,27,11/28/2015,17:15,6,COMPLETED,
3162,1594,26,2/22/2015,11:00,8,CANCELLED,Quiet area
3163,1377,14,5/20/2015,12:45,1,CONFIRMED,
3164,967,5,7/28/2015,13:15,1,CANCELLED,
3165,1783,4,12/4/2015,13:15,5,CONFIRMED,Window seat
3166,371,18,3/31/2015,19:15,2,COMPLETED,
3167,965,18,6/17/2015,13:15,4,COMPLETED,
3168,66,19,1/1/2015,15:00,4,CONFIRMED,
3169,1240,9,3/1/2015,14:30,8,CONFIRMED,
3170,711,30,12/8/2015,11:30,3,CONFIRMED,Birthday
3171,1900,25,3/16/2015,13:15,8,CONFIRMED,Quiet area
3172,1310,10,12/25/2015,21:30,2,COMPLETED,
3173,1074,2,5/4/2015,11:15,8,CANCELLED,
3174,49,28,6/3/2015,12:30,2,CANCELLED,Birthday
3175,159,8,11/10/2015,16:15,4,CANCELLED,
3176,590,30,8/29/2015,19:45,4,COMPLETED,Birthday
3177,1128,24,1/19/2015,13:00,2,CANCELLED,
3178,47,22,7/17/2015,14:30,3,COMPLETED,
3179,1380,21,4/27/2015,18:00,1,CANCELLED,Window seat
3180,1688,4,12/5/2015,20:45,3,COMPLETED,Window seat
3181,1222,27,10/22/2015,11:30,6,COMPLETED,
3182,1874,11,9/10/2015,16:30,5,CANCELLED,
3183,383,18,10/22/2015,22:00,4,COMPLETED,
3184,1413,14,6/2/2015,16:15,1,CANCELLED,
3185,31,26,7/13/2015,12:00,6,COMPLETED,Birthday
3186,493,14,4/30/2015,18:30,8,COMPLETED,Quiet area
3187,170,29,7/24/2015,16:15,1,COMPLETED,Quiet area
3188,857,3,12/6/2015,19:00,3,COMPLETED,
3189,287,29,7/3/2015,14:00,1,CANCELLED,Birthday
3190,1481,7,7/24/2015,20:15,8,CANCELLED,
3191,606,28,5/18/2015,15:45,6,COMPLETED,Window seat
3192,1089,11,5/25/2015,21:15,1,CONFIRMED,Window seat
3193,357,29,4/19/2015,15:00,4,CONFIRMED,Birthday
3194,1453,3,3/6/2015,15:00,8,CANCELLED,Birthday
3195,1930,11,7/23/2015,20:00,3,COMPLETED,
3196,940,11,5/25/2015,20:00,5,COMPLETED,Window seat
3197,1154,27,7/13/2015,11:15,8,COMPLETED,Window seat
3198,126,12,5/3/2015,14:15,8,CANCELLED,Window seat
3199,1384,20,11/4/2015,15:30,5,CONFIRMED,Window seat
3200,660,28,11/24/2015,19:15,2,CANCELLED,Quiet area
3201,573,8,1/11/2015,13:45,1,COMPLETED,Window seat
3202,907,29,3/22/2015,12:45,2,COMPLETED,Window seat
3203,1699,20,3/9/2015,11:30,2,CONFIRMED,Quiet area
3204,1854,15,3/3/2015,16:15,2,CANCELLED,Window seat
3205,784,29,11/6/2015,14:45,6,CONFIRMED,Quiet area
3206,1679,8,7/1/2015,11:15,2,CONFIRMED,Window seat
3207,1025,19,1/24/2015,15:30,2,CONFIRMED,Window seat
3208,857,5,2/18/2015,21:00,1,CONFIRMED,
3209,434,8,7/11/2015,20:15,3,COMPLETED,
3210,1237,16,2/1/2015,11:00,2,CANCELLED,
3211,882,6,2/20/2015,17:15,5,CONFIRMED,Birthday
3212,1434,13,9/10/2015,12:30,4,COMPLETED,
3213,1490,10,8/19/2015,20:15,1,CONFIRMED,
3214,1489,10,4/22/2015,13:15,5,CONFIRMED,Quiet area
3215,954,21,10/1/2015,12:30,8,COMPLETED,Quiet area
3216,1504,10,5/28/2015,14:45,8,CONFIRMED,
3217,1936,20,6/30/2015,14:00,4,CONFIRMED,Quiet area
3218,1985,16,8/4/2015,22:45,6,COMPLETED,
3219,1350,12,8/30/2015,21:45,2,CONFIRMED,Window seat
3220,1135,1,2/14/2015,22:30,2,COMPLETED,
3221,1357,2,2/7/2015,22:00,6,CONFIRMED,Window seat
3222,1383,8,2/28/2015,17:45,2,CANCELLED,
3223,50,22,7/17/2015,21:45,8,CANCELLED,Quiet area
3224,504,7,3/11/2015,13:15,5,CANCELLED,Quiet area
3225,1200,4,3/21/2015,12:15,5,COMPLETED,
3226,1326,24,9/20/2015,16:45,4,CONFIRMED,Quiet area
3227,586,3,3/19/2015,20:30,2,CONFIRMED,
3228,1923,2,5/6/2015,18:30,1,CONFIRMED,
3229,1790,25,5/5/2015,22:00,2,CONFIRMED,Window seat
3230,706,9,11/3/2015,21:45,6,COMPLETED,
3231,1989,7,9/3/2015,19:30,2,CONFIRMED,Quiet area
3232,1642,22,12/16/2015,18:45,3,COMPLETED,
3233,1835,3,4/18/2015,19:15,5,CONFIRMED,
3234,1367,4,1/16/2015,17:30,4,CONFIRMED,Quiet area
3235,377,13,8/9/2015,18:15,4,COMPLETED,
3236,1000,26,4/4/2015,15:30,2,COMPLETED,Window seat
3237,1002,26,7/7/2015,21:45,3,COMPLETED,Quiet area
3238,842,20,5/14/2015,19:45,8,CANCELLED,Birthday
3239,328,19,3/26/2015,15:30,6,CANCELLED,Birthday
3240,45,27,6/7/2015,17:15,2,COMPLETED,
3241,1988,14,10/18/2015,17:30,2,COMPLETED,
3242,1759,30,2/26/2015,13:00,5,COMPLETED,Window seat
3243,1794,25,8/2/2015,22:45,8,CONFIRMED,
3244,1439,8,1/12/2015,20:45,5,CANCELLED,Window seat
3245,1775,9,3/12/2015,12:15,4,CANCELLED,
3246,1780,10,12/3/2015,16:00,6,CONFIRMED,Window seat
3247,600,26,9/10/2015,18:00,3,COMPLETED,Birthday
3248,1758,16,3/12/2015,16:00,8,CANCELLED,Birthday
3249,940,23,1/13/2015,14:15,1,CANCELLED,
3250,192,17,5/30/2015,18:15,2,CONFIRMED,Window seat
